#multi:
,masa A,,masa B,,masa C,,masa D,
t,pixelx,pixely,pixelx,pixely,pixelx,pixely,pixelx,pixely
8.466000000000001080e+00,3.893000000000000114e+02,5.191000000000000227e+02,7.851000000000000227e+02,1.926999999999999886e+02,6.571000000000000227e+02,9.302000000000000455e+02,5.839000000000000057e+01,7.159999999999999432e+01
8.531999999999996476e+00,3.895000000000000000e+02,5.192000000000000455e+02,7.855000000000000000e+02,1.924000000000000057e+02,6.566000000000000227e+02,9.296000000000000227e+02,5.811999999999999744e+01,7.201999999999999602e+01
8.598999999999996646e+00,3.898000000000000114e+02,5.191000000000000227e+02,7.857999999999999545e+02,1.923000000000000114e+02,6.567000000000000455e+02,9.297999999999999545e+02,5.860999999999999943e+01,7.240000000000000568e+01
8.665999999999996817e+00,3.901999999999999886e+02,5.196000000000000227e+02,7.862000000000000455e+02,1.924000000000000057e+02,6.567999999999999545e+02,9.301000000000000227e+02,5.872999999999999687e+01,7.229000000000000625e+01
8.731999999999999318e+00,3.903000000000000114e+02,5.193999999999999773e+02,7.862999999999999545e+02,1.925000000000000000e+02,6.566000000000000227e+02,9.298999999999999773e+02,5.817999999999999972e+01,7.284000000000000341e+01
8.798999999999999488e+00,3.905000000000000000e+02,5.192999999999999545e+02,7.862999999999999545e+02,1.923000000000000114e+02,6.567000000000000455e+02,9.296000000000000227e+02,5.859000000000000341e+01,7.248000000000000398e+01
8.865999999999999659e+00,3.905000000000000000e+02,5.195000000000000000e+02,7.861000000000000227e+02,1.921999999999999886e+02,6.570000000000000000e+02,9.298999999999999773e+02,5.814000000000000057e+01,7.243999999999999773e+01
8.931999999999995055e+00,3.898999999999999773e+02,5.192000000000000455e+02,7.862000000000000455e+02,1.925000000000000000e+02,6.571000000000000227e+02,9.297000000000000455e+02,5.846000000000000085e+01,7.268000000000000682e+01
8.998999999999995225e+00,3.891000000000000227e+02,5.193999999999999773e+02,7.861000000000000227e+02,1.924000000000000057e+02,6.568999999999999773e+02,9.298999999999999773e+02,5.839000000000000057e+01,7.296999999999999886e+01
9.065999999999995396e+00,3.881999999999999886e+02,5.197999999999999545e+02,7.860000000000000000e+02,1.925999999999999943e+02,6.570000000000000000e+02,9.297000000000000455e+02,5.857000000000000028e+01,7.239000000000000057e+01
9.131999999999997897e+00,3.886999999999999886e+02,5.192000000000000455e+02,7.860000000000000000e+02,1.924000000000000057e+02,6.563999999999999773e+02,9.297000000000000455e+02,5.859000000000000341e+01,7.281000000000000227e+01
9.198999999999998067e+00,3.883999999999999773e+02,5.196000000000000227e+02,7.862000000000000455e+02,1.923000000000000114e+02,6.561000000000000227e+02,9.290000000000000000e+02,5.856000000000000227e+01,7.253000000000000114e+01
9.265999999999998238e+00,3.891000000000000227e+02,5.193999999999999773e+02,7.857999999999999545e+02,1.924000000000000057e+02,6.556000000000000227e+02,9.285000000000000000e+02,5.875000000000000000e+01,7.234999999999999432e+01
9.332000000000000739e+00,3.891999999999999886e+02,5.192999999999999545e+02,7.860000000000000000e+02,1.915000000000000000e+02,6.557000000000000455e+02,9.287000000000000455e+02,5.849000000000000199e+01,7.178000000000000114e+01
9.399000000000000909e+00,3.891000000000000227e+02,5.192000000000000455e+02,7.863999999999999773e+02,1.913000000000000114e+02,6.561000000000000227e+02,9.293999999999999773e+02,5.825999999999999801e+01,7.118000000000000682e+01
9.466000000000001080e+00,3.886000000000000227e+02,5.193999999999999773e+02,7.858999999999999773e+02,1.908000000000000114e+02,6.558999999999999773e+02,9.291000000000000227e+02,5.857000000000000028e+01,7.115999999999999659e+01
9.531999999999996476e+00,3.886999999999999886e+02,5.198999999999999773e+02,7.860000000000000000e+02,1.910000000000000000e+02,6.557999999999999545e+02,9.291000000000000227e+02,5.842999999999999972e+01,7.118000000000000682e+01
9.598999999999996646e+00,3.885000000000000000e+02,5.205000000000000000e+02,7.862000000000000455e+02,1.908000000000000114e+02,6.557999999999999545e+02,9.288999999999999773e+02,5.840999999999999659e+01,7.131999999999999318e+01
9.665999999999996817e+00,3.886000000000000227e+02,5.205000000000000000e+02,7.861000000000000227e+02,1.904000000000000057e+02,6.563999999999999773e+02,9.292000000000000455e+02,5.828999999999999915e+01,7.185999999999999943e+01
9.731999999999999318e+00,3.891999999999999886e+02,5.212999999999999545e+02,7.862000000000000455e+02,1.900999999999999943e+02,6.561000000000000227e+02,9.291000000000000227e+02,5.875000000000000000e+01,7.165000000000000568e+01
9.798999999999999488e+00,3.896000000000000227e+02,5.212000000000000455e+02,7.861000000000000227e+02,1.905999999999999943e+02,6.562000000000000455e+02,9.290000000000000000e+02,5.849000000000000199e+01,7.178000000000000114e+01
9.865999999999999659e+00,3.896000000000000227e+02,5.212999999999999545e+02,7.862000000000000455e+02,1.908000000000000114e+02,6.560000000000000000e+02,9.291000000000000227e+02,5.885000000000000142e+01,7.139000000000000057e+01
9.931999999999995055e+00,3.893000000000000114e+02,5.215000000000000000e+02,7.856000000000000227e+02,1.908000000000000114e+02,6.562000000000000455e+02,9.292000000000000455e+02,5.881000000000000227e+01,7.165000000000000568e+01
9.998999999999995225e+00,3.896999999999999886e+02,5.213999999999999773e+02,7.858999999999999773e+02,1.904000000000000057e+02,6.562999999999999545e+02,9.288999999999999773e+02,5.878000000000000114e+01,7.151000000000000512e+01
1.006599999999999540e+01,3.895000000000000000e+02,5.215000000000000000e+02,7.860000000000000000e+02,1.900999999999999943e+02,6.560000000000000000e+02,9.290000000000000000e+02,5.839999999999999858e+01,7.151000000000000512e+01
1.013199999999999790e+01,3.893999999999999773e+02,5.217000000000000455e+02,7.862999999999999545e+02,1.904000000000000057e+02,6.562000000000000455e+02,9.292000000000000455e+02,5.854999999999999716e+01,7.148000000000000398e+01
1.019899999999999807e+01,3.893999999999999773e+02,5.216000000000000227e+02,7.861000000000000227e+02,1.904000000000000057e+02,6.557999999999999545e+02,9.287999999999999545e+02,5.850000000000000000e+01,7.154000000000000625e+01
1.026599999999999824e+01,3.896999999999999886e+02,5.212000000000000455e+02,7.866000000000000227e+02,1.899000000000000057e+02,6.561000000000000227e+02,9.291000000000000227e+02,5.879999999999999716e+01,7.129000000000000625e+01
1.033200000000000074e+01,3.898000000000000114e+02,5.211000000000000227e+02,7.868999999999999773e+02,1.893000000000000114e+02,6.557999999999999545e+02,9.291000000000000227e+02,5.825999999999999801e+01,7.187000000000000455e+01
1.039900000000000091e+01,3.895000000000000000e+02,5.213999999999999773e+02,7.871000000000000227e+02,1.895999999999999943e+02,6.558999999999999773e+02,9.287999999999999545e+02,5.821000000000000085e+01,7.218000000000000682e+01
1.046600000000000108e+01,3.895000000000000000e+02,5.215000000000000000e+02,7.871000000000000227e+02,1.894000000000000057e+02,6.561000000000000227e+02,9.290000000000000000e+02,5.903000000000000114e+01,7.248999999999999488e+01
1.053199999999999648e+01,3.896000000000000227e+02,5.218999999999999773e+02,7.868999999999999773e+02,1.895999999999999943e+02,6.561000000000000227e+02,9.288999999999999773e+02,5.884000000000000341e+01,7.323999999999999488e+01
1.059899999999999665e+01,3.898000000000000114e+02,5.222000000000000455e+02,7.871000000000000227e+02,1.889000000000000057e+02,6.560000000000000000e+02,9.291000000000000227e+02,5.828000000000000114e+01,7.306000000000000227e+01
1.066599999999999682e+01,3.896999999999999886e+02,5.222000000000000455e+02,7.867999999999999545e+02,1.886999999999999886e+02,6.560000000000000000e+02,9.290000000000000000e+02,5.854999999999999716e+01,7.290999999999999659e+01
1.073199999999999932e+01,3.900000000000000000e+02,5.221000000000000227e+02,7.872000000000000455e+02,1.883000000000000114e+02,6.558999999999999773e+02,9.292999999999999545e+02,5.809000000000000341e+01,7.250000000000000000e+01
1.079899999999999949e+01,3.898999999999999773e+02,5.221000000000000227e+02,7.877000000000000455e+02,1.886999999999999886e+02,6.560000000000000000e+02,9.291000000000000227e+02,5.832999999999999829e+01,7.284000000000000341e+01
1.086500000000000199e+01,3.900000000000000000e+02,5.222999999999999545e+02,7.880000000000000000e+02,1.885999999999999943e+02,6.558999999999999773e+02,9.287000000000000455e+02,5.742000000000000171e+01,7.356999999999999318e+01
1.093199999999999505e+01,3.900000000000000000e+02,5.223999999999999773e+02,7.881000000000000227e+02,1.883000000000000114e+02,6.557999999999999545e+02,9.288999999999999773e+02,5.732000000000000028e+01,7.345000000000000284e+01
1.099899999999999523e+01,3.896999999999999886e+02,5.222999999999999545e+02,7.882000000000000455e+02,1.884000000000000057e+02,6.556000000000000227e+02,9.288999999999999773e+02,5.742999999999999972e+01,7.359000000000000341e+01
1.106499999999999773e+01,3.893000000000000114e+02,5.226000000000000227e+02,7.877000000000000455e+02,1.884000000000000057e+02,6.560000000000000000e+02,9.291000000000000227e+02,5.752000000000000313e+01,7.343000000000000682e+01
1.113199999999999790e+01,3.896999999999999886e+02,5.222000000000000455e+02,7.882000000000000455e+02,1.881999999999999886e+02,6.555000000000000000e+02,9.292999999999999545e+02,5.767999999999999972e+01,7.356000000000000227e+01
1.119899999999999807e+01,3.898000000000000114e+02,5.225000000000000000e+02,7.878999999999999773e+02,1.884000000000000057e+02,6.550000000000000000e+02,9.292999999999999545e+02,5.717000000000000171e+01,7.317000000000000171e+01
1.126500000000000057e+01,3.898999999999999773e+02,5.225000000000000000e+02,7.880000000000000000e+02,1.885000000000000000e+02,6.551000000000000227e+02,9.292999999999999545e+02,5.746000000000000085e+01,7.331000000000000227e+01
1.133200000000000074e+01,3.898000000000000114e+02,5.230000000000000000e+02,7.877000000000000455e+02,1.885999999999999943e+02,6.547999999999999545e+02,9.288999999999999773e+02,5.704999999999999716e+01,7.254999999999999716e+01
1.139900000000000091e+01,3.893999999999999773e+02,5.236000000000000227e+02,7.882999999999999545e+02,1.884000000000000057e+02,6.548999999999999773e+02,9.288999999999999773e+02,5.747999999999999687e+01,7.237999999999999545e+01
1.146499999999999631e+01,3.896999999999999886e+02,5.232000000000000455e+02,7.881000000000000227e+02,1.886999999999999886e+02,6.547999999999999545e+02,9.282999999999999545e+02,5.679999999999999716e+01,7.179999999999999716e+01
1.153199999999999648e+01,3.893999999999999773e+02,5.232000000000000455e+02,7.877000000000000455e+02,1.888000000000000114e+02,6.548999999999999773e+02,9.278999999999999773e+02,5.665999999999999659e+01,7.137000000000000455e+01
1.159899999999999665e+01,3.896000000000000227e+02,5.232999999999999545e+02,7.882000000000000455e+02,1.885000000000000000e+02,6.550000000000000000e+02,9.277999999999999545e+02,5.628000000000000114e+01,7.171999999999999886e+01
1.166499999999999915e+01,3.893999999999999773e+02,5.233999999999999773e+02,7.885000000000000000e+02,1.884000000000000057e+02,6.551000000000000227e+02,9.281000000000000227e+02,5.632999999999999829e+01,7.181999999999999318e+01
1.173199999999999932e+01,3.895000000000000000e+02,5.233999999999999773e+02,7.880000000000000000e+02,1.883000000000000114e+02,6.552000000000000455e+02,9.282999999999999545e+02,5.620000000000000284e+01,7.150000000000000000e+01
1.179899999999999949e+01,3.898999999999999773e+02,5.232999999999999545e+02,7.882999999999999545e+02,1.879000000000000057e+02,6.551000000000000227e+02,9.277999999999999545e+02,5.607999999999999829e+01,7.165000000000000568e+01
1.186500000000000199e+01,3.901000000000000227e+02,5.232000000000000455e+02,7.881000000000000227e+02,1.876999999999999886e+02,6.553999999999999773e+02,9.281000000000000227e+02,5.613000000000000256e+01,7.151999999999999602e+01
1.193199999999999505e+01,3.898000000000000114e+02,5.231000000000000227e+02,7.885000000000000000e+02,1.870000000000000000e+02,6.548999999999999773e+02,9.281000000000000227e+02,5.615999999999999659e+01,7.140999999999999659e+01
1.199899999999999523e+01,3.896999999999999886e+02,5.230000000000000000e+02,7.890000000000000000e+02,1.868000000000000114e+02,6.547999999999999545e+02,9.280000000000000000e+02,5.661999999999999744e+01,7.156000000000000227e+01
1.206499999999999773e+01,3.896999999999999886e+02,5.232000000000000455e+02,7.887000000000000455e+02,1.879000000000000057e+02,6.548999999999999773e+02,9.282000000000000455e+02,5.631000000000000227e+01,7.185999999999999943e+01
1.213199999999999790e+01,3.896000000000000227e+02,5.235000000000000000e+02,7.887999999999999545e+02,1.879000000000000057e+02,6.547999999999999545e+02,9.281000000000000227e+02,5.642000000000000171e+01,7.190999999999999659e+01
1.219899999999999807e+01,3.896000000000000227e+02,5.235000000000000000e+02,7.887000000000000455e+02,1.875999999999999943e+02,6.552000000000000455e+02,9.282000000000000455e+02,5.663000000000000256e+01,7.107999999999999829e+01
1.226500000000000057e+01,3.896000000000000227e+02,5.232999999999999545e+02,7.886000000000000227e+02,1.880000000000000000e+02,6.548999999999999773e+02,9.277999999999999545e+02,5.650999999999999801e+01,7.137999999999999545e+01
1.233200000000000074e+01,3.896999999999999886e+02,5.232000000000000455e+02,7.890000000000000000e+02,1.876999999999999886e+02,6.551000000000000227e+02,9.278999999999999773e+02,5.640999999999999659e+01,7.151999999999999602e+01
1.239900000000000091e+01,3.895000000000000000e+02,5.235000000000000000e+02,7.893999999999999773e+02,1.884000000000000057e+02,6.550000000000000000e+02,9.280000000000000000e+02,5.627000000000000313e+01,7.148999999999999488e+01
1.246499999999999631e+01,3.898999999999999773e+02,5.230000000000000000e+02,7.886000000000000227e+02,1.890000000000000000e+02,6.550000000000000000e+02,9.277000000000000455e+02,5.668999999999999773e+01,7.132999999999999829e+01
1.253199999999999648e+01,3.900000000000000000e+02,5.231000000000000227e+02,7.887999999999999545e+02,1.886999999999999886e+02,6.552999999999999545e+02,9.280000000000000000e+02,5.636999999999999744e+01,7.148000000000000398e+01
1.259899999999999665e+01,3.896999999999999886e+02,5.232999999999999545e+02,7.887000000000000455e+02,1.889000000000000057e+02,6.552999999999999545e+02,9.280000000000000000e+02,5.646000000000000085e+01,7.156999999999999318e+01
1.266499999999999915e+01,3.898000000000000114e+02,5.232000000000000455e+02,7.883999999999999773e+02,1.890000000000000000e+02,6.550000000000000000e+02,9.278999999999999773e+02,5.646000000000000085e+01,7.159000000000000341e+01
1.273199999999999932e+01,3.895000000000000000e+02,5.232000000000000455e+02,7.876000000000000227e+02,1.893000000000000114e+02,6.553999999999999773e+02,9.280000000000000000e+02,5.685000000000000142e+01,7.126000000000000512e+01
1.279899999999999949e+01,3.891000000000000227e+02,5.232000000000000455e+02,7.878999999999999773e+02,1.896999999999999886e+02,6.551000000000000227e+02,9.280000000000000000e+02,5.682999999999999829e+01,7.076000000000000512e+01
1.286500000000000199e+01,3.888000000000000114e+02,5.232000000000000455e+02,7.878999999999999773e+02,1.895999999999999943e+02,6.552999999999999545e+02,9.281000000000000227e+02,5.689000000000000057e+01,7.051000000000000512e+01
1.293199999999999505e+01,3.886000000000000227e+02,5.232999999999999545e+02,7.882000000000000455e+02,1.894000000000000057e+02,6.552000000000000455e+02,9.280000000000000000e+02,5.635000000000000142e+01,7.096999999999999886e+01
1.299899999999999523e+01,3.888000000000000114e+02,5.232999999999999545e+02,7.878999999999999773e+02,1.895999999999999943e+02,6.552000000000000455e+02,9.280000000000000000e+02,5.661999999999999744e+01,7.053000000000000114e+01
1.306499999999999773e+01,3.888000000000000114e+02,5.232000000000000455e+02,7.877999999999999545e+02,1.899000000000000057e+02,6.552000000000000455e+02,9.278999999999999773e+02,5.617000000000000171e+01,7.062999999999999545e+01
1.313199999999999790e+01,3.888000000000000114e+02,5.232000000000000455e+02,7.882999999999999545e+02,1.890999999999999943e+02,6.547999999999999545e+02,9.278999999999999773e+02,5.639999999999999858e+01,7.101000000000000512e+01
1.319899999999999807e+01,3.886999999999999886e+02,5.230000000000000000e+02,7.878999999999999773e+02,1.899000000000000057e+02,6.552999999999999545e+02,9.280000000000000000e+02,5.645000000000000284e+01,7.162999999999999545e+01
1.326500000000000057e+01,3.893000000000000114e+02,5.233999999999999773e+02,7.877999999999999545e+02,1.899000000000000057e+02,6.551000000000000227e+02,9.278999999999999773e+02,5.639999999999999858e+01,7.135999999999999943e+01
